timestamp,open,high,low,close,volume
2023-01-01 00:49:00,20087.97665439421,20179.148602764468,19904.686966465208,20039.950839739606,7.789109187022578
2023-01-01 00:50:00,20077.570137402116,20133.508259853443,19937.51355845474,20008.054176761936,1.1536509700411957
2023-01-01 00:51:00,20023.776142239753,20114.352555116704,19909.7276431038,20024.158412464665,9.95996342703706
2023-01-01 00:52:00,20079.244667381838,20181.537483614826,19959.51532585492,20041.35279279515,4.828995951651532
2023-01-01 00:53:00,20091.261985561963,20137.995001792897,19922.297529478717,20038.696397392985,9.731449012531481
2023-01-01 00:54:00,20018.519952767445,20178.552517709988,19945.9295063581,20067.881495182028,7.2877890337388935
2023-01-01 00:55:00,20046.29342257603,20106.186885988333,19988.336501786245,20044.098123096093,9.436705020324926
2023-01-01 00:56:00,20090.27908644958,20161.093305031987,19992.296346946663,20098.580700013263,3.6661536369965764
2023-01-01 00:57:00,20048.20554940598,20189.895486256784,19943.243555880057,20034.34847536252,3.962998843674715
2023-01-01 00:58:00,20071.008503098205,20159.344590113677,19921.72302484536,20058.0617915505,3.983086899563742
2023-01-01 00:59:00,20057.555600898897,20151.66823871635,19965.036390625537,20095.34691660248,5.719646581879317
2023-01-01 01:00:00,20049.035435140264,20131.728735111337,19936.487464635375,20092.596266151348,1.5223717412698021
2023-01-01 01:01:00,20043.65169824427,20178.392848690044,19976.803631904455,20059.446942518465,9.717423467931345
2023-01-01 01:02:00,20075.27286606337,20127.529804361955,19944.716452913486,20052.709083698788,1.1415331993795532
2023-01-01 01:03:00,20068.40979721637,20134.817151052986,19986.339738389368,20044.961139176135,1.7197137519312924
2023-01-01 01:04:00,20030.550737753263,20176.234557413212,19903.192468089193,20074.128404267532,8.332442024902212
2023-01-01 01:05:00,20046.835828935567,20115.029560302075,19958.655377139065,20018.290441409354,7.204803999418815
2023-01-01 01:06:00,20070.00042454238,20128.62433851543,19919.173115874928,20086.130200280008,6.449529326334466
2023-01-01 01:07:00,20026.615618670497,20108.24020970173,19954.39166385712,20055.244893421874,7.57536738403654
2023-01-01 01:08:00,20029.858731284545,20197.231224933184,19953.24505570162,20040.068062528946,9.417235667899156
2023-01-01 01:09:00,20070.60284592813,20160.784494989763,19920.911134796235,20038.024384566364,1.3465670657460813
2023-01-01 01:10:00,20005.85053074735,20158.81085563321,19907.066185216256,20045.052526901538,5.740554853121968
2023-01-01 01:11:00,20088.98259065333,20162.837586613245,19927.921515907216,20093.938596602085,9.080540807977524
2023-01-01 01:12:00,20088.464242719445,20137.94132080679,19966.818393139703,20001.94386551698,1.2963983395766105
2023-01-01 01:13:00,20042.488948147708,20136.187620677196,19946.256838484638,20016.431902695454,4.2609919942201495
2023-01-01 01:14:00,20050.333088970136,20120.86132448968,19965.030388581807,20081.794003627543,6.791343159359511
2023-01-01 01:15:00,20018.3291515587,20185.57396327013,19963.007102407642,20093.100637772222,7.5295038272146755
2023-01-01 01:16:00,20047.829763344555,20151.64954375453,19925.14612715624,20099.39208468212,3.8976191935309594
2023-01-01 01:17:00,20021.056383174404,20186.527115898116,19983.349948164163,20043.054783038697,2.5404293207572586
2023-01-01 01:18:00,20050.992417565816,20142.387032101196,19933.805941737533,20054.592968150904,1.8191236422312052
2023-01-01 01:19:00,20076.51107610617,20120.992055822007,19961.296503241698,20043.378288160162,5.776869503120563
2023-01-01 01:20:00,20022.961040137652,20167.523247379402,19989.917171492718,20008.363592301044,2.0474218910808473
2023-01-01 01:21:00,20030.11724189317,20120.190090300235,19986.811821099764,20018.069295474656,3.132987789529988
2023-01-01 01:22:00,20056.81302087403,20183.40894826589,19980.145668776913,20041.926407554034,9.74009399191431
2023-01-01 01:23:00,20084.51714966776,20135.978769258727,19941.68365685313,20062.520907503964,3.7373274652941078
2023-01-01 01:24:00,20010.78654381441,20173.964929534795,19928.048525227532,20092.614307195785,2.0209312325451445
2023-01-01 01:25:00,20089.538575338927,20168.840024433466,19934.951153804202,20050.969919378855,6.591156505730089
2023-01-01 01:26:00,20060.28773828492,20118.853207737793,19975.304635872293,20019.03720936751,7.876951874002461
2023-01-01 01:27:00,20035.834728772803,20165.886684343488,19998.502244816016,20095.667242830423,3.5786680653719922
2023-01-01 01:28:00,20044.290724465372,20175.475565382192,19992.654456169574,20073.60131971501,4.385716772749507
2023-01-01 01:29:00,20057.725185169867,20120.934516017947,19957.233352760963,20027.18008885895,5.662565756035109
2023-01-01 01:30:00,20029.99788102484,20134.776848966707,19940.93924323229,20094.36420962253,9.46253536087084
2023-01-01 01:31:00,20087.89203193782,20166.12326451163,19953.492584887103,20005.329940961354,4.06987203807942
2023-01-01 01:32:00,20051.31290060018,20101.812084004443,19940.48977116448,20011.289641968066,4.373850080117783
2023-01-01 01:33:00,20091.012342178223,20117.369212255642,19927.46057286418,20070.470490104184,7.822185156219627
2023-01-01 01:34:00,20017.485275476403,20193.139968793173,19997.653695879413,20075.30629371818,6.15735503852041
2023-01-01 01:35:00,20009.356317400685,20115.476668711854,19985.865557145797,20086.07917342202,1.5894432119166053
2023-01-01 01:36:00,20090.301627659814,20172.545872937306,19949.607338096586,20082.909337268124,6.892455792997604
2023-01-01 01:37:00,20089.1517355899,20195.235098414727,19980.912987089378,20046.90189941395,3.2261968219024357
2023-01-01 01:38:00,20078.45895182999,20179.491253190154,19957.507690664115,20062.304477312242,8.255595985042241
2023-01-01 01:39:00,20032.472284809865,20103.320675096318,19919.316355602834,20043.758473447284,7.227006411630048
